"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1829667962867110394","Fri Aug 30 23:50:10 +0000 2024","4","Kalo RK serius nanti ASN/non ASN DKI nanti sistem kerjanya zonasi jadi yg KTP Jakarta nanti dipindahin ke kantor yg deket rumah Nanti kita lihat efek dekongesti kemacetannya","1829667962867110394","","","in","","0","1","0","https://x.com/ardi_tama1/status/1829667962867110394","382641814","ardi_tama1"
"1829284263889666454","Fri Aug 30 23:31:44 +0000 2024","0","@narkosun Bakal ada sistem zonasi kah untuk kerja? Wkwkwk","1829663325145223656","","narkosun","in","","0","0","0","https://x.com/Khemmmmm_/status/1829663325145223656","126797363","Khemmmmm_"
"1829284263889666454","Fri Aug 30 23:11:44 +0000 2024","0","@narkosun Orang gara2 sistem zonasi dia pendidikan kacau","1829658290537841111","","narkosun","in","Kota Bandung, Jawa Barat","0","1","0","https://x.com/mas_ken15/status/1829658290537841111","630909583","mas_ken15"
"1829592040847589526","Fri Aug 30 18:48:29 +0000 2024","0","Jelas jelas yg salah sistemnya. Sistem zonasi nya Pemuja Mulyono logikanya mmg sering ajaib","1829592040847589526","","","in","Indonesia","0","0","0","https://x.com/ImaIsBack/status/1829592040847589526","1713265779234549760","ImaIsBack"
"1829575811864940839","Fri Aug 30 17:44:00 +0000 2024","0","Pendidikan sistem zonasi aja jadi masalah ini ngilangin macet pake sistem zonasi kerjaan nongkrong Kocak beud ","1829575811864940839","","","in","","0","0","0","https://x.com/freyayafreya/status/1829575811864940839","1600331185577947142","freyayafreya"
"1829548304562332078","Fri Aug 30 15:54:41 +0000 2024","0","Wkwkwkwk konsepnya kerja sistem zonasi kah","1829548304562332078","","","in","","0","0","0","https://x.com/cckyyy/status/1829548304562332078","1020679850896441345","cckyyy"
"1829284263889666454","Fri Aug 30 15:00:13 +0000 2024","0","@narkosun Artinya pake sistem zonasi gt kang!!! Ente kira sekolah‍️‍️","1829534597086146680","","narkosun","in","","0","0","0","https://x.com/Fahrulrozi69904/status/1829534597086146680","1652367405258252288","Fahrulrozi69904"
"1829533058577707251","Fri Aug 30 14:57:26 +0000 2024","0","@nurrafihsn tbh zonasi bandung jaman dia masih mending soalnya gw kk bekasi masih somehow bisa tembus di bdg dan menurut gw cuma booster nilai tambah 1.0 di certain region itu fair jadi yg pinter beneran pinter tetep masuk. yg sekarang malah gajelas setelah sistem tanpa UN malah ga fair","1829533893789364317","","nurrafihsn","in","Glasgow, United Kingdom","0","1","0","https://x.com/whaltsman/status/1829533893789364317","586153620","whaltsman"
"1829521974563144052","Fri Aug 30 14:30:19 +0000 2024","0","@kirismaul Kerja sistem zonasi kek sekolah","1829527072043385037","","kirismaul","in","","0","0","0","https://x.com/notoprodjo/status/1829527072043385037","134730233","notoprodjo"
"1829284263889666454","Fri Aug 30 14:23:09 +0000 2024","0","@narkosun lu kira sekolah sistem zonasi anjir","1829525268350062598","","narkosun","in","","0","0","0","https://x.com/cikookies/status/1829525268350062598","1489246084509487104","cikookies"
"1829489714258485294","Fri Aug 30 14:17:58 +0000 2024","0","@txtdrjkt Jir piraku gawe ge sistem zonasi pak ","1829523963401429374","","txtdrjkt","in","Indonesia Raya","0","0","0","https://x.com/Norkaf_/status/1829523963401429374","58197944","Norkaf_"
"1829518001642877062","Fri Aug 30 13:54:17 +0000 2024","0","di bandung dariawal sistem sekolah zonasi aja acak acakan ini nyuruh orang jakarta kerja zonasi kocak ","1829518001642877062","","","in","","0","0","0","https://x.com/adtyrp/status/1829518001642877062","126536860","adtyrp"
"1829500119525503402","Fri Aug 30 12:43:13 +0000 2024","0","Waduh kerja sistem zonasi gitu yak","1829500119525503402","","","in","Equator","0","0","0","https://x.com/bob2_la/status/1829500119525503402","1273695346275713025","bob2_la"
"1829489714258485294","Fri Aug 30 12:28:30 +0000 2024","0","@txtdrjkt Udh macam sklh aja pke sistem zonasi ","1829496413853520192","","txtdrjkt","in","kwangya","0","0","0","https://x.com/yellowmycat/status/1829496413853520192","945260406141886466","yellowmycat"
"1829489714258485294","Fri Aug 30 12:17:45 +0000 2024","0","@txtdrjkt Sekolah sistem zonasi aja bikin masalah ini malah tambah sistem kerja zonasi. Gws Pak","1829493711480459589","","txtdrjkt","in","","0","0","0","https://x.com/ririskekeu/status/1829493711480459589","789410905","ririskekeu"
"1829489714258485294","Fri Aug 30 12:06:30 +0000 2024","0","@txtdrjkt Jadi perusahaan buat sistem zonasi kaya anak sekolah dong ","1829490879033422156","","txtdrjkt","in","","0","0","0","https://x.com/exteamcup/status/1829490879033422156","1180444464390688768","exteamcup"
"1829284263889666454","Fri Aug 30 10:12:55 +0000 2024","0","@narkosun Kerja dan nongkrong sistem zonasi","1829462293161345251","","narkosun","in","Indonesia","0","0","0","https://x.com/vinysondew/status/1829462293161345251","1489797386","vinysondew"
"1828765800620273862","Thu Aug 29 10:59:55 +0000 2024","0","@hermant97658231 Inilah pendidikan sekolah yang namanya negeri apa lavi sistem sekarang hanya dibatasi zonasi bukan dari tes nilai mata pelajaran seperti dulu @KemPendidikan","1829111734646571009","","hermant97658231","in","","0","0","0","https://x.com/Alusabenz/status/1829111734646571009","1785507576911962112","Alusabenz"
"1828815540380701109","Wed Aug 28 15:22:57 +0000 2024","0","Sistem zonasi sekarang bikin pedagang rokok kecil jadi terancam. Aturan ini bener-bener ngawur dan bikin usaha mereka mandek! @Jokowi @KemenkesRI @Kemenperin_RI @Kemendag #TolakPP28Tahun2024 #JanganJajahPedagang https://t.co/fr4kzL5N0K","1828815540380701109","","","in","Indonesia ","0","0","0","https://x.com/LisVaska/status/1828815540380701109","1749776507160125440","LisVaska"
"1828701431777341534","Wed Aug 28 07:49:31 +0000 2024","0","andai pendaftaran pilgub pake sistem zonasi....","1828701431777341534","","","in","Antara Jakarta dan Penang ","0","1","0","https://x.com/imamer/status/1828701431777341534","125579184","imamer"
"1828637065661284365","Wed Aug 28 03:46:17 +0000 2024","0","@A_LuluJKT48 Sistem zonasi jangan lupa minta surat keterangan domisili juga ya Lu","1828640220683931890","","A_LuluJKT48","in","Indonesia","0","0","0","https://x.com/egitarrr/status/1828640220683931890","796080967","egitarrr"
"1828637065661284365","Wed Aug 28 03:37:37 +0000 2024","0","@A_LuluJKT48 Baru tau ada wisuda sistem zonasi ","1828638039335129337","","A_LuluJKT48","in","","0","0","0","https://x.com/yuugosynchro/status/1828638039335129337","1525617519838388224","yuugosynchro"
"1828637065661284365","Wed Aug 28 03:35:57 +0000 2024","0","@A_LuluJKT48 Wisuda pake sistem zonasi wkwkwkwk","1828637619712074166","","A_LuluJKT48","in","","0","0","0","https://x.com/nzrrmdhn26/status/1828637619712074166","1712461888486047744","nzrrmdhn26"
"1828431052039393522","Tue Aug 27 14:31:51 +0000 2024","0","@nuurruullll Ingat sistem zonasi jg karena beliau aku yg sekolahnya gk bisa ke kota gara² KK kabupaten. Pdhl sblmnya gak ada masalah ‍↔️","1828440292720062681","","nuurruullll","in","Solokan Jeruk","0","1","0","https://x.com/sundaekane/status/1828440292720062681","2184264589","sundaekane"
"1828333330661810387","Tue Aug 27 13:58:31 +0000 2024","0","@Ayiin_g @ipul_ipulll @anonjawa Anies diganti sama Muhadjir Effendy (yg bikin sistem zonasi sekolah nyuruh kampus ngeduitin kegiatan wisuda dan bansos untuk pemain judi online).","1828431907006357617","","Ayiin_g","in","","0","0","0","https://x.com/duniyaberita/status/1828431907006357617","1713196162013077504","duniyaberita"
"1828338496148513221","Tue Aug 27 11:31:55 +0000 2024","0","@Enkithelord @Heraloebss Betul kak saya termasuk yg ngga setuju sama sistem zonasi si dari dl karna memang begini.","1828395013241545118","","Enkithelord","in","","0","0","0","https://x.com/fixhore/status/1828395013241545118","1219646015252287489","fixhore"
"1828338496148513221","Tue Aug 27 11:09:01 +0000 2024","21","@Heraloebss Ini juga akibat buruknya sistem zonasi padahal anak ini menurut pihak sekolah sangat berprestasi dan pernah menjadi duta Pancasila juga dulu ada tes sekolah favorit untuk anak2 pintar skrng zonasi membuat anak2 pintar Jd satu kelas dengan anak tukang bully","1828389249726730320","","Heraloebss","in","","0","5","3","https://x.com/Enkithelord/status/1828389249726730320","1781216713146781696","Enkithelord"
"1828309739249508657","Tue Aug 27 05:53:04 +0000 2024","0","knapa ticketingnya day6 ga pake sistem zonasi aja yaa kan enak gt gausah mules2 gara2 mau war","1828309739249508657","","","in","","0","0","0","https://x.com/ailleru/status/1828309739249508657","4606152018","ailleru"
"1828309644189811091","Tue Aug 27 05:52:42 +0000 2024","0","ga salah si dulu sblm sistem zonasi ak punya temen anak pejabat. padahal ga pinter pinter bgt tp klo ditanya mau masuk SMA dimana berani bgt langsung sebut SMA fav taunya emg bnr masuk situ tp ya pake jalur bayar","1828309644189811091","","","in","","0","1","0","https://x.com/heeheenim_/status/1828309644189811091","2416249532","heeheenim_"
"1828307561243979946","Tue Aug 27 05:44:25 +0000 2024","0","Kalau beneran mending nambah Sekolah Negeri deh kasian karena sistem zonasi nyusahin calon siswa sama ortunya ","1828307561243979946","","","in","","0","0","0","https://x.com/I_BLINK_4U/status/1828307561243979946","1385060715858259968","I_BLINK_4U"
"1828033636731629644","Mon Aug 26 12:10:50 +0000 2024","3","@tirta_cipeng Taman mulu dulu walikota Semarang bikin taman tiap bulan. SMAN dibanyakin di Semrang cuma punya 16 SMAN dan sudah 1/4 ABAD tidak pernah dibangun 1 pun SMAN baru. 5 Kecamatan tidak punya SMAN padahal daftar pakai sistem zonasi","1828042416492044676","","tirta_cipeng","in","","0","0","0","https://x.com/Prapto3x/status/1828042416492044676","780988632454889473","Prapto3x"
"1828040365770998018","Mon Aug 26 12:02:41 +0000 2024","0","jadi idol pake sistem zonasi sekarang ","1828040365770998018","","","in","","0","0","0","https://x.com/chairuddinanwar/status/1828040365770998018","218437658","chairuddinanwar"
"1828032550893392372","Mon Aug 26 11:31:37 +0000 2024","3475","Pake sistem zonasi kah jot? Wkwkwk https://t.co/KCQC1vCjN6","1828032550893392372","https://pbs.twimg.com/media/GV556n-W8AA-YFZ.jpg","","in","","48","89","225","https://x.com/ainascnrrmt/status/1828032550893392372","1235183135647600641","ainascnrrmt"
"1827661017524088940","Mon Aug 26 09:06:38 +0000 2024","0","@zhaowinda Iya makanyaaa... emang game bisa di reset siapa kerja apa dimana. Buktinya sekolah sistem zonasi aja malah kacau berantakan kan? Benerin sistem tuh lama. G bisa ujug2 gitu. Sekolah tau2 mau zonasi. Tp yg lebih sarana prasarana skill guru + gaji guru nya belum standar. Gmn","1827996060884840787","","zhaowinda","in","","0","0","0","https://x.com/SeokjinRie/status/1827996060884840787","107965382","SeokjinRie"
"1827401444565422107","Mon Aug 26 05:24:13 +0000 2024","1","@Aryprasetyo85 @BosPurwa @AnakTangsiAD @Anak__Ogi @Muhayya__ @msobri99 @__AnakKolong Mungkin dia mencoba untuk menerapkan sistem ZONASI sekolah ","1827940089080766600","","Aryprasetyo85","in","","0","0","0","https://x.com/KavitanRayes/status/1827940089080766600","1676606810000637952","KavitanRayes"
"1827929220531851336","Mon Aug 26 04:41:02 +0000 2024","1","tolong sekalian kerja dibikin pake sistem zonasi bisa gak? biar gausa ada rantau rantau sekalian ","1827929220531851336","","","in","","0","0","0","https://x.com/pitike17/status/1827929220531851336","1211098514026971141","pitike17"
"1827663337615933531","Mon Aug 26 01:29:20 +0000 2024","17","@Alpha_Phoenix__ @aniesbaswedan Pak Anies saat itu adalah timsesnya Mulyono plus diberi mandat sebagai Mendikbud. Entah apa yang terjadi jabatan tersebut diberi ke Muhadjir yang terkenal dengan sistem zonasi.","1827880978460889348","","","in","","1","0","1","https://x.com/ydrefla7_/status/1827880978460889348","1177135636953718789","ydrefla7_"
"1827344450709791218","Mon Aug 26 00:52:40 +0000 2024","0","@moondropism Kyk sistem zonasi sekolah.. ","1827871753428971903","","moondropism","in","Indonesia","0","0","0","https://x.com/milarianbagja/status/1827871753428971903","221641404","milarianbagja"
"1827739026121781519","Sun Aug 25 16:05:16 +0000 2024","0","Mungkin ini bocoran angka 58 yang diperoleh oleh Qodari. Tarian Gemoy Pacuan Kuda Cumi-cumi Hantu Dan Sistem Zonasi Rumah dan Sekolah https://t.co/vV3uVi9P6E","1827739026121781519","https://pbs.twimg.com/media/GV1u9O5acAAE9Sk.jpg","","in","Ing Madyo MangunKarso","0","0","0","https://x.com/Mangun666/status/1827739026121781519","1470750822652809219","Mangun666"
"1827694528381530541","Sun Aug 25 13:08:27 +0000 2024","1","imho dari dulu udah kerasa banget upaya pembodohannya. Dari yang gaji guru underpaid sistem zonasi sistem minimal usia untuk tingkat SMA pergantian kurikulum dan sampe mahalnya UKT tuh seakan-akan ngebuat bodoh generasi selanjutnya","1827694528381530541","","","in","🍉🍉","0","1","0","https://x.com/fischcakeroll/status/1827694528381530541","1415958120040329216","fischcakeroll"
"1827401444565422107","Sun Aug 25 12:06:38 +0000 2024","0","@Aryprasetyo85 @BosPurwa @AnakTangsiAD @Anak__Ogi @Muhayya__ @msobri99 @__AnakKolong Wah sistem zonasi mau diterapkan jg di pekerjaan kaya sekolahan aja","1827678971770929437","","Aryprasetyo85","in","","0","0","0","https://x.com/GMD210401/status/1827678971770929437","1749982900442021888","GMD210401"
"1827571268172050537","Sun Aug 25 10:25:02 +0000 2024","0","@karajagganim Kerja pakek sistem zonasi??? KAPAN GUA KAYA NYAAAA. DI JOGJA AJA DI BAWAH UMR besar pengeluaran daripada pendapatan","1827653403054571952","","karajagganim","in","magic shop","0","0","0","https://x.com/Pourpre19/status/1827653403054571952","1603734471681126401","Pourpre19"
"1827642669235085451","Sun Aug 25 09:42:22 +0000 2024","0","Dapet info klo beliau ini yg ngide zonasi sekolah. Apakah kerja mau dijadiin sistem zonasi juga pak? Kalau gitu bapak ke bdg dong kan rumahnya di sana ","1827642669235085451","","","in","너의 마음","0","0","0","https://x.com/kiky25/status/1827642669235085451","564406767","kiky25"
"1827633164455706807","Sun Aug 25 09:04:36 +0000 2024","12","lo kira orang nyari kerja ada sistem zonasi kocak","1827633164455706807","","","in","","0","0","11","https://x.com/_potatocha/status/1827633164455706807","1229009014647742464","_potatocha"
