"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1806201430078050467","Thu Jun 27 16:24:47 +0000 2024","0","@andrirad @hariantimeline @nadiemmakarim Solusinya disuruh pindah ke swasta ka rada greget sm sistem skrg bukan cuma umur dan zonasi aja ada juga yg khusus asn bangku kosong di perjual belikan","1806363056412450893","","andrirad","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/rrhhyynth/status/1806363056412450893","1349291521279893510","rrhhyynth"
"1806244159935922216","Thu Jun 27 15:59:02 +0000 2024","0","@Bacotreborn Kalau gak masuk sistem zonasi coba sistem donasi","1806356574207901911","","sosmedwarganet","in","West Borneo, Indonesia","0","1","0","https://x.com/moechlissinna/status/1806356574207901911","535993975","moechlissinna"
"1806201430078050467","Thu Jun 27 15:08:16 +0000 2024","7","@hariantimeline Lah yg request zonasi siapa? Dulu pas zaman pke nilai NIM pda protes minta UN di hapus trs pendftran di wajarin aja? Skrg pke sistem zonasi kbnykn real alamatnya .. ada sistem sndri yg ngukur ..","1806343800685728200","","hariantimeline","in","","1","1","0","https://x.com/LeePangestika/status/1806343800685728200","1394957842176565250","LeePangestika"
"1806299462647849389","Thu Jun 27 14:54:05 +0000 2024","0","@tempodotco dgn sistem zonasi mirip cari sekolah bisa gak lolos nich ","1806340229697302722","","tempodotco","in","","0","0","0","https://x.com/edifree3/status/1806340229697302722","1330593682110615553","edifree3"
"1806332575213814171","Thu Jun 27 14:23:40 +0000 2024","0","Sistem zonasi @Kemdikbud_RI ini buat gue masih ga masuk logika.","1806332575213814171","","","in","depok","0","1","0","https://x.com/agiegi/status/1806332575213814171","90815125","agiegi"
"1806244159935922216","Thu Jun 27 13:19:30 +0000 2024","0","@Bacotreborn Sistem Zonasi perlu direvisi sangat buruk dan melanggar hak asasi belajar siswa yg rumah nya jauh dari sekolah.","1806316426334265690","","sosmedwarganet","in","solo","0","1","0","https://x.com/Ar_910/status/1806316426334265690","243998004","Ar_910"
"1806244159935922216","Thu Jun 27 13:18:06 +0000 2024","0","@Bacotreborn pernah ketemu anak yatim piatu udah 2 tahun ga lanjut sekolah karena 2 kali ditolak masuk sekolah paling deket ke rumahnya. kontol emang ini sistem zonasi","1806316074981642689","","sosmedwarganet","in",". ","0","1","0","https://x.com/f_ckitoff/status/1806316074981642689","1017561677368213504","f_ckitoff"
"1806144312348217417","Thu Jun 27 12:35:44 +0000 2024","1","@txttransportasi @nmonarizqa Data PPDB aman gk nih? Sistem zonasi aja udah cukup nyusahin org tua.","1806305413538914507","","txttransportasi","in","","0","1","0","https://x.com/wibowo_choir/status/1806305413538914507","1439092285770113027","wibowo_choir"
"1806299663261172074","Thu Jun 27 12:18:02 +0000 2024","0","@rianasupr iyaa rata2 pada mengeluh sistem zonasi riii","1806300959062331405","","rianasupr","in","","0","1","0","https://x.com/semangattpagi/status/1806300959062331405","327195457","semangattpagi"
"1806295688382411035","Thu Jun 27 12:13:21 +0000 2024","0","Tapi hikmahnya adalah aku punya temen-temen yang baikkkkkkk banget sama aku. Aku bersyukur banget dipertemukan sama mereka dan aku seneng banget bisa kenalan sama mereka. Dan kemarin aku mikir lagi. Gimana kalo misalkan ngga ada sistem zonasi?","1806299779300827642","","kanaladelme","in","","0","1","0","https://x.com/kanaladelme/status/1806299779300827642","1560800292924321793","kanaladelme"
